"pathway","pval","padj","log2err","ES","NES","size","leadingEdge"
"GSE2585_CD80_HIGH_VS_LOW_AIRE_KO_MTEC_DN",2.00055791504699e-10,5.62712484660163e-08,0.826657301178302,0.566529438919532,2.22078723141986,132,"GRIK4, ZNF704, PTGER3, AJAP1, PREP, ALX1, SNED1, COL14A1, HSD3B2, C2orf80, CAMK2D, CMYA5, FRS3, SLC22A3, TMEM232, AK8, EXO1, ANXA13, ARSG, KLHL23, MAST4, TTC29, SEPTIN11, TRPM8, CHP2, APBA1, TNR, ITGA1, VWF, NRAS, EPS15L1, TPX2, ALKBH8, MAST3, CDK14, CDH2, AMDHD2, ARAP3, TAB1, WSCD2, ECT2, SCG2, LRRTM4, SLC22A23, DNAI3, SPON1, PAH, NOSTRIN, CP, CORO7, CREB3L2"
"GSE40666_UNTREATED_VS_IFNA_STIM_STAT4_KO_EFFECTOR_CD8_TCELL_90MIN_DN",5.2514711544973e-11,2.04524603501691e-08,0.851339057116899,0.54045484765853,2.17413454096997,167,"SBF2, BTLA, UBE2E2, KLF9, THRB, GNB4, DPYD, ABCB4, ST3GAL1, FLACC1, CNKSR2, CEMIP2, SIPA1L1, NR3C2, SLC38A11, JARID2, UTRN, BRAF, VPS13C, STX7, BACH2, ARHGAP32, RUNX1, CRY1, BSDC1, FAM169A, PTK2, TNRC6C, MAML2, PLSCR1, CHMP1B, FOXP1, LYZL2, PHC3, JAZF1, ACVR1B, PTPRK, LYST, TAF3, ZNF616, BRMS1L, GRAP2, INPP5A, SLC16A7, KDM4C, RSBN1, ZNF826P, ATP10D, KCNG1, SH2D3A, BCL6, VAV3, SP140L, RALGAPA2, ABCB1, MAPK13, CCNG2, MAP3K8, UHRF2, TPCN1, CDC42BPB, DISP1, PECAM1, MEF2C, ATP6V0A1, NRF1, AGPAT5, SAV1, USP13, NBEA"
"GSE39556_UNTREATED_VS_3H_POLYIC_INJ_MOUSE_CD8A_DC_UP",9.33632764293627e-10,1.96957611900776e-07,0.788186810800237,0.535851391357805,2.13950363234404,154,"CXCL1, APBB2, TJP1, SPP1, ARL4A, KLF9, ABCB4, PALS2, TFDP2, ATP2B1, APOBEC3B, TTN, TTF2, FST, SIPA1L1, TACC1, MICAL3, BIRC3, SYNE1, SAMHD1, GNAZ, PTPRM, RHOH, BDH1, ABR, PDLIM1, ASMT, ROR1, ST6GAL1, ENDOD1, LY86, RAB29, CCDC69, PCDH9, RNGTT, CD48, WAPL, PTPRK, FCHSD2, GPM6A, ITGB2, CXCL11, SP140, INPP4A, TGFBR2, RIPOR2, UVRAG, ADARB1, SETBP1, MAST3"
"GSE10239_KLRG1INT_VS_KLRG1HIGH_EFF_CD8_TCELL_DN",1.02381313953086e-09,2.07342637017789e-07,0.788186810800237,0.530304244964436,2.12116704804531,158,"WDR7, VPS13B, COX7B2, CAMK1G, MS4A18, CCDC175, VPS41, MTURN, RBMS1, RPS6KA5, GNPDA2, ZDHHC15, AP3B1, ARHGEF3, FYN, HCFC2, IQGAP2, DENND4C, CD200R1L, CTBP2, CGGBP1, PLCL2, ETFRF1, SEPTIN10, HPF1, LY86, NGLY1, KLF6, ITGA1, CSMD2, ESYT2, SCCPDH, GAS2L3, CELF2, POU2F1, ADGRE1, CD300A, ECT2, WNK1, KMT2A, ATP10D, NRDC, GNA14, NUDT12, CYP4V2, TBL1XR1, RELL1, ERI1, IDE, TREML4, HCK, CSF3R, ATL2, SPTBN1, KIF16B, HERC1, ITGA6, ISX, DIPK1A, SYTL2, PLXNC1, CDC14A, SNX18, FAM184A"
"GSE23321_CD8_STEM_CELL_MEMORY_VS_CENTRAL_MEMORY_CD8_TCELL_UP",2.33420700058804e-09,3.93936334799241e-07,0.774939030136436,0.533274668533363,2.10795026949053,142,"LARGE1, CHODL, EFEMP1, UBE2E2, PPP1R3A, DGKE, ALX1, NMBR, PPARGC1A, AMPH, CSMD1, NFAT5, GADD45B, CMYA5, ADGRG6, CDH8, DHX35, PCDH18, CACNA1C, EYA1, C5orf22, ZNF496, GPRIN3, GTSF1, KLRG2, CLCA2, TCEAL1, NAPSA, BMPER, SCN2A, NRG3, ADAMTS19, TBX20, PRKCZ, ZNF616, KLHL29, BATF3, SH3RF2, PDCD1LG2, CYTH1, LRFN1, TSPAN9, ZFP14, GPR83, SLC25A45, ACVR1C, EBF1, SERTM1, GPRC5A, UNC13C, FBXO7, COG1, CD3D, PLPPR4"
"GSE15930_NAIVE_VS_48H_IN_VITRO_STIM_CD8_TCELL_UP",5.24690312729956e-09,6.64126763337942e-07,0.761460801445585,0.533647141814165,2.10406290624781,139,"FAM241A, NEDD4L, CXCL12, NTRK3, PPARGC1A, COL14A1, TLE4, SIAH1, BLCAP, AKR1B1, JARID2, KCNAB1, CACNA1C, STOM, AP1B1, PLEKHA5, PSAP, SLC27A1, GREM2, MYO5B, TMEM266, GSTM1, ITGAE, CNTN3, BSDC1, LDAF1, GALNT10, SRXN1, CAMK2B, RPS6KA2, ENPP1, KIT, SLCO3A1, KLF2, PDE4B, ST6GALNAC3, SORL1, NQO1, PACS1, DENND2B, ABCA1, KIF3C, ZPBP, ACKR3, CTNNBIP1, GNGT2, COQ10A, DIAPH2, MME, ADGRL1, RAB3A, CD7, PCSK6, CHRNE, MX2"
"GSE6259_FLT3L_INDUCED_33D1_POS_DC_VS_CD8_TCELL_UP",1.75343349856502e-07,6.48002467389395e-06,0.690132458796796,0.540204837350816,2.08067954157639,116,"F13A1, ACTL7B, OXCT1, DTNB, HTR2A, ARHGAP35, ACVR2A, SLC14A1, ADD3, TSPAN12, IQGAP2, SLC7A13, TRIM2, STOM, TSPAN5, INSR, PTK2, FHL2, EPS8, KCNIP4, LAMC1, JPT1, PM20D1, CTTNBP2NL, LANCL1, CD36, TPK1, ABHD2, TMEM45B, ATXN7L1, CDK14, ADGRE1, CMAHP, SYPL1, STXBP6, PSD3, PCDH7, NELFB, PALB2, PABPC4, PID1, S100A4, CAST, EGFR, KLF3, MEF2C, BIRC5, SIRT6, ATP6V0A1, NRF1, YPEL1, SERINC2"
"GSE17301_CTRL_VS_48H_ACD3_ACD28_IFNA5_STIM_CD8_TCELL_DN",5.11793655625339e-09,6.64126763337942e-07,0.761460801445585,0.516774106766867,2.0804481169078,166,"CASP3, NEDD4L, ARAP2, SOCS6, SH3GLB1, FEM1C, RAB6B, CNTN4, FBXW4, MFSD11, VSIG10, LNX2, STOM, AP1B1, MFSD9, ARHGAP19, LPAR6, METRNL, ARRDC3, DKK2, SMYD3, CNNM2, SP4, MAN1C1, CYTIP, NDNF, C1orf21, CDK17, ARHGAP25, LAMC1, TMEM87B, C19orf12, DGKH, GAB2, GTF2IRD2, INPP4A, TGFBR2, PITPNC1, UVRAG, LRBA, ILDR2, TRIM25, TNNI2, IGF1R, HACD4, UBE2H, NCAPG2, RNF167, XKR5, GKAP1, RELL1, VAV3, SSX2IP, RCBTB2, PDE3B, SAT1, GAPVD1, CCNG2, HJURP, KLHL8, LTC4S, BCL2L11, PLXNC1, MAN2A1, PMS2, DGKD, PPARD, S1PR1, TUBA1B"
"GSE26290_CTRL_VS_AKT_INHIBITOR_TREATED_ANTI_CD3_AND_IL2_STIM_CD8_TCELL_UP",3.42725189156127e-08,2.22841783113097e-06,0.719512826338911,0.520556389473636,2.05879944044808,143,"SLC25A12, CXCL1, MST1L, COL15A1, ANKRD6, INHBA, ERBB4, ZBBX, ANK3, NUAK1, GCLC, ITPR1, CWH43, PTPRM, PCLO, ADAMTS3, NAP1L3, MAP4K4, CASQ2, SEC22B, HTR1E, DKK2, CDH4, ZNF16, SCN2A, MOBP, CHRNA9, LAMC1, CDH19, PHOX2B, ENPP1, GPM6A, MRPS14, DDX18, ERC2, ZNF365, RETREG1, TPX2, SLC6A9, ULK4, PRKG2, GLI2, MNAT1, SPON1, GGH, TRAF1, MSX2, SSX2IP, PPFIA3, CHD9, POLQ, CLIC5, PLPP3, CACNA1A, SMAD4"
"GSE39110_UNTREATED_VS_IL2_TREATED_CD8_TCELL_DAY6_POST_IMMUNIZATION_DN",1.86093111675339e-08,1.62446452484869e-06,0.73376198835648,0.500801462450488,2.02126010103886,172,"PLCL1, TMEM158, GLIS3, ANKRD6, SLAMF6, AFF3, GRHL1, CEMIP2, LDLRAD4, FAM8A1, EPB41L5, MYB, IL6ST, SCML4, FAM3C, MAP7, LDHB, MAP4K4, ETS1, KIF13A, DUSP10, SSBP3, YEATS4, PLAGL1, TIAM1, ST6GAL1, CCDC141, PPP1R3C, CYTIP, RPA1, BCL9, TGFBR3, OAZ2, TESC, LRIG1, PHACTR2, ZMAT1, RETREG1, CASS4, F2RL1, LRRC42, SPRED2, IGF1R, TREH, SHLD1, PLCB4, ARHGAP31, NFIX, MMD, TPBG, IZUMO1R, LCLAT1, PPM1B, SPOCK2, CABCOCO1, PRICKLE1, CXCR4, BCL6, TOX2, P2RX7, BAG3, UBXN8, KCNC2, GPRASP1, KIF5C, PECAM1, FAM104A, TRIM56, TFCP2, MRPS6, DGKD, IFT81, ZNF217, TWSG1, STIM2, TSPAN32, CERS6, CYTH3, COTL1, NAV2, TRIB2, TSPAN13, LUC7L2"
