"pathway","pval","padj","log2err","ES","NES","size","leadingEdge"
"GSE6674_PL2_3_VS_ANTI_IGM_AND_CPG_STIM_BCELL_DN",2.30778234811505e-16,1.06241907371405e-13,1.03769615548758,0.601571631299697,2.47661689253745,174,"CAST, TMEM158, MYC, MAN1A1, FASLG, PRELID2, CLINT1, GPBP1, AGTPBP1, RAP1GDS1, RGCC, ARID5A, HECTD1, MXI1, SH3GLB1, GTF2B, MYB, AP3B1, ZNRF3, REXO5, UTRN, CD44, CD53, GNAZ, GALC, PRNP, TMEM131L, NFKB1, FBXO28, FOXO1, MDFIC, MBD2, RGS1, PITPNC1, REV3L, COBLL1, EDEM2, MLLT3, WDR82, HEY1, RAB11A, CDK17, BMP2K, ST3GAL4, SMARCE1, SSH2, TAX1BP1, AFDN, PTPRK, GAB2, TEX2, FDX1, AKAP13, NABP1, THEMIS, BTG1, SYTL1, MAPKAPK2, RASGRP1, HIPK2, WNK1, TET2, GPKOW, PLP2, PRICKLE1, IFT46, DOCK10, DLGAP4, CASTOR1, CISH"
"GSE7219_UNSTIM_VS_LPS_AND_ANTI_CD40_STIM_NIK_NFKB2_KO_DC_UP",4.51639589038346e-15,1.42943929930637e-12,0.996986217533181,0.610898963482212,2.46930044545147,150,"BTLA, NDUFA4, ATP2B1, TSPAN2, NEDD4L, IL6R, FRRS1, SLAMF6, RNF144A, DYM, HS3ST3B1, IL18, RAPGEF4, TTC7B, PLXNC1, RAP1GAP2, ARHGAP26, ELMO1, F2RL2, KLF3, B4GALT7, CD44, LEF1, SCML4, PHF21A, PRKCB, FBXO28, S1PR1, ETS1, SGMS1, GPD1L, COBLL1, LPIN1, GAS7, HSD11B1, GPR155, CNOT6L, ARL4C, DEF6, FOXP1, ST3GAL1, FAM53B, PRKCQ, SAMD3, PDE2A, CD55, AQP9, DMRTA1, RIPOR2, CYTH1, RASA3, SELL, FBXW7, NFATC3, PIK3IP1, BACH2, C19orf38, ATP10D, GRAMD4, CCR7, NCK2, RXRA, TNFSF8, AGPAT3, VAV3, CD7, ARHGAP1"
"GSE14415_NATURAL_TREG_VS_TCONV_UP",1.10479203970233e-14,3.29098052297211e-12,0.986546283587582,0.620331031097803,2.44970211161463,133,"CAST, ATXN1, SETBP1, ARL5B, SPATA6, NEB, ARHGAP35, ARHGAP15, IFI16, CBLB, RUNX2, FOXN3, GNPDA2, CD226, ICA1, CTSO, MAF, ARHGEF12, ARHGAP26, MAP4K3, F2RL2, RAB12, OCIAD2, UBASH3B, ZNF496, PTPN13, TMEM106B, MAML1, MBD2, TOX, NHLRC3, MANEA, B3GNT5, CCNI, CPT1A, NOSIP, USP3, PDE4D, TBCEL, CHMP1B, FOXP1, ITGA1, CRTC3, IL18R1, CD164, SMAD7, F2RL1, ZBTB38, SPRED2, RASGRP1, PCNX1"
"GSE28783_ANTI_MIR33_VS_CTRL_ATHEROSCLEROSIS_MACROPHAGE_UP",2.62502497773207e-14,7.11338594605081e-12,0.97599468306432,0.610005333285274,2.44273878044592,143,"ISL1, WWOX, GUCY1A2, RASAL2, EDIL3, SPP1, FLRT2, MYOM2, TENM4, SI, CRYGA, ECM2, IL18, ADH1C, PRKX, UNC5B, GRM8, ARHGEF12, EVI2B, IQSEC3, ANK2, RIPK2, PCLO, DYNLT1, PRNP, TRIB2, TMEM131L, SLC1A3, CD8B, S1PR1, PTPN13, ECD, ANKRD7, FCGR3B, SPN, CPT1A, CLIP2, RAB11A, CYTIP, RPA1, BRINP2, LRRN3, KCNS3, NUDCD3, DCP2, SYCP2, STAR, STC1, FNBP1, PTPRZ1, WIPI1, SELL, PPP2R3A, TGFB1I1, GPR37, OPRD1, UCP2, KCNJ13, WNK1, MFAP4, APOC1, BTN2A1, S100A11, PTGDR, PAH"
"GSE24671_CTRL_VS_BAKIMULC_INFECTED_MOUSE_SPLENOCYTES_DN",2.66892442683581e-14,7.11338594605081e-12,0.97599468306432,0.614153728201926,2.42669978728695,134,"CAST, HMGCLL1, SLC18A2, INPP4B, IRS2, COL5A2, FLRT2, AFAP1L1, AMPH, PARD3, DUSP6, ISM1, ETS2, HS3ST1, PLOD2, CALCRL, ZFAND5, ARG1, KLF6, GADD45B, RPL39, CCL1, PRNP, PTPN13, CD200R1, PITPNC1, FSTL1, LAMA2, LMNA, FHL2, THSD4, DCN, NFKBIZ, NR3C1, SYNE1, GATA3, PRKCQ, PTPRK, PTP4A1, ZFP36L1, ZFP36L2, MMP25, PCSK1, SYTL1, LZTFL1, SORBS1, BPIFB1, SLC25A3, SYTL2, CSF2, CREM, EPAS1, SKAP1, MOXD1"
"GSE28449_WT_VS_LRF_KO_GERMINAL_CENTER_BCELL_DN",1.37723207486448e-13,2.90595967796404e-11,0.943632225232838,0.594933927267018,2.39761918930254,146,"PFDN4, CXCL1, SERPINA7, ATG4A, ANKRD6, CXCL13, MEIS1, ABCB4, MYOM2, GRM7, APOBEC3B, CDK20, CDH6, UBE3A, TSC1, TCF4, GNRH1, APCS, PCLO, BDH1, GABRB3, LRP2, PDE6H, RHOC, FBLN5, CCND1, EDNRA, RABEPK, TPD52L1, GATAD1, SMARCE1, GADD45A, CLUL1, ONECUT1, TMEM30B, NID2, KIT, LCP1, UVRAG, PTPRZ1, FUT8, NEFL, IL12B, DSP, PPP2R3A, GPR37, VAC14, ZNF76, BICD1, UBE2H, MEST, TOM1L1, FCER1G, ZPBP, PDZD2, SOSTDC1, PAH"
"GSE16450_IMMATURE_VS_MATURE_NEURON_CELL_LINE_UP",4.32848197271895e-14,1.09597163549244e-11,0.965327754226083,0.58408762118583,2.37506240565113,160,"HERPUD2, ATM, NDRG1, HECTD4, P2RY8, TLE4, GSTK1, SLC9A9, RNF103, TSC1, SLC35D2, PPP3CA, UTRN, KLF3, VPS13C, SPOCK2, SCML4, PHF21A, TNRC6B, APBA2, CNOT6L, SENP7, USP3, SAP30L, ARL4C, TC2N, SSH2, CRTC3, PRKCQ, ZFP36L2, AKAP13, KLF2, LEPROTL1, MAP3K1, RIPOR2, ZBTB20, CYTH1, SORL1, BTN3A1, RASA3, ABLIM1, RASGRP1, ATXN7, PRRC2B, HACD4, TPBG, ADA2, PIK3IP1, SYTL2, GSAP, SCML1, SERINC5, PELI2, APOL3, CXCR4, BCL11B, CD52, FGD3, ST3GAL5, GPR68, CCNG2, MED13L, ZBTB18, EPHA4, ATG14"
"GSE3565_CTRL_VS_LPS_INJECTED_DUSP1_KO_SPLENOCYTES_UP",2.04356007077309e-13,3.83281044384998e-11,0.943632225232838,0.589495206484124,2.37379693476694,147,"ATXN1, ATP2B1, XYLT1, TSPAN2, DAPK2, FRRS1, PIK3AP1, PLEKHM3, ERN1, IFNG, GGH, ARHGAP18, RUNX2, TTC7B, SLC39A8, F2RL2, CD44, ARSB, RIPK2, PTPN13, RORA, ID2, ARRDC3, RGS1, IL12RB2, COBLL1, ZEB2, LPIN1, MINK1, SMYD3, ARL4C, ERRFI1, IL15RA, ITGA1, IKZF3, ARL4D, CCL5, NRP1, PTGER4, ITGB2, TNFRSF1B, IL18R1, AQP9, DMRTA1, GZMB, GNS, LRRK1, ATP6V0D2, CD82, BHLHE40, EEA1, SYTL2, GSAP, LGALS3, ZDHHC2, PPT1, PROS1, ZFAND4, CISH, MYO1F, PRDM1, ITGAX, SLC2A3, PTPRE, STARD10, KLRK1, PTPRJ, PRKAR2A, ESM1, KIF5C"
"GSE7219_UNSTIM_VS_LPS_AND_ANTI_CD40_STIM_DC_UP",3.31606079524066e-13,5.99733280967810e-11,0.932595211336209,0.585848671711291,2.37307830153881,152,"BTLA, NDUFA4, ATP2B1, NEDD4L, IL6R, SLAMF6, RNF144A, HS3ST3B1, SLC7A1, RAPGEF4, TTC7B, PLXNC1, IL6ST, MYB, RAP1GAP2, WSB1, KLF3, PATJ, CD44, GNA13, LEF1, SCML4, PRKAB2, TSPAN5, TRIB2, PRKCB, S1PR1, ETS1, GPD1L, COBLL1, GPR183, LPIN1, GPR155, CPEB2, ACOT2, ERRFI1, LRRC10, FOXP1, SSH2, DGKH, SAMD3, PDE2A, CD55, ENC1, DMRTA1, KLF2, RIPOR2, SMAD7, RASA3, SELL, SPRED2, TINAG, SMAD3, RAB42, CRIM1, BACH2, C19orf38, ATP11B, TBXA2R, GRAMD4, CCR7, JAK1, NCK2, OTUD1, RXRA, TNFSF8, CXCR4, AGPAT3, VAV3, CD7, S1PR4"
"GSE29618_PRE_VS_DAY7_POST_TIV_FLU_VACCINE_BCELL_UP",4.35443529098397e-12,4.2405500602967e-10,0.887074988399873,0.602680671246557,2.36146656476368,120,"STARD13, SERPINA7, SPP1, FAT4, PPP1R3A, AJAP1, RNF144A, ID4, CDH6, ADCY2, POU1F1, HAPLN1, TBL1XR1, CCR4, ARHGAP44, HIGD1B, MSX2, MSTN, ADRA1B, PCLO, MSC, SLC24A2, MTUS2, B3GNTL1, CTNND2, KRT23, FZD4, GRIA2, TTC39A, GIPR, KCNN3, EDNRA, ZNF282, TAC1, GAS6, KCNS3, ST8SIA3, RARB, AP1M2, SERPINA6, TRIM25, ADGRB3, NUBPL, NRG1, BBC3, GPR35, FZD8, SLC19A1, WNT2B, C1orf21"
